Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
fold,V136,2a,(a) Agent-Patient,The sheet was folded by Bob,Bob folded the sheet,-24.331350326538086,-35.95683288574219,11.625482559204102
follow,V290,2b,(a) Agent-Patient,Wendy was followed by Bob,Bob followed Wendy,-24.10678482055664,-29.63009262084961,5.523307800292969
forgive,V236,2b,(a) Agent-Patient,Wendy was forgiven by Bob,Bob forgave Wendy,-32.49609375,-35.095314025878906,2.5992202758789062
forget,V390,2a,(c) Experiencer-Theme,Wendy was forgotten by Bob,Bob forgot Wendy,-29.787357330322266,-34.50779724121094,4.720439910888672
fight,V259,2a,(a) Agent-Patient,Wendy was fought by Bob,Bob fought Wendy,-32.86424255371094,-36.777923583984375,3.9136810302734375
find,V186,2a,(a) Agent-Patient,Wendy was found by Bob,Bob found Wendy,-25.30300521850586,-31.384998321533203,6.081993103027344
fry,V140,2a,(a) Agent-Patient,The egg was fried by Bob,Bob fried the egg,-24.460063934326172,-35.83241653442383,11.372352600097656
frighten,V322,2b,(b) Theme-Experiencer,Wendy was frightened by Bob,Bob frightened Wendy,-30.812854766845703,-35.67835998535156,4.865505218505859
freeze,V078,2b,(a) Agent-Patient,The water was frozen by Bob,Bob froze the water,-26.544776916503906,-32.05227279663086,5.507495880126953
gaze at,V366,2a,(c) Experiencer-Theme,Wendy was gazed at by Bob,Bob gazed at Wendy,-32.76727294921875,-48.84988021850586,16.08260726928711
glimpse,V356,2b,(c) Experiencer-Theme,Wendy was glimpsed by Bob,Bob glimpsed Wendy,-31.623844146728516,-45.05793762207031,13.434093475341797
gobble,V115,2b,(a) Agent-Patient,The breakfast was gobbled by Bob,Bob gobbled the breakfast,-29.904598236083984,-50.37898254394531,20.474384307861328
gossip,V267,2b,(a) Agent-Patient,Wendy was gossiped with by Bob,Bob gossiped with Wendy,-39.37164306640625,-52.46040725708008,13.088764190673828
get,V405,2b,(d) Other Passivizable,The box was got by Bob,Bob got the box,-18.695892333984375,-35.32875442504883,16.632862091064453
grab,V187,2a,(a) Agent-Patient,Wendy was grabbed by Bob,Bob grabbed Wendy,-25.288223266601562,-32.74615478515625,7.4579315185546875
greet,V237,2a,(a) Agent-Patient,Wendy was greeted by Bob,Bob greeted Wendy,-24.995159149169922,-33.22303009033203,8.22787094116211
grow,V069,2a,(a) Agent-Patient,The plant was grown by Bob,Bob grew the plant,-22.77568817138672,-32.131439208984375,9.355751037597656
grill,V141,2b,(a) Agent-Patient,The steak was grilled by Bob,Bob grilled the steak,-25.461017608642578,-37.82311248779297,12.36209487915039
grip,V040,2a,(a) Agent-Patient,The bottle was gripped by Bob,Bob gripped the bottle,-21.730798721313477,-38.63838577270508,16.9075870513916
groom,V274,2b,(a) Agent-Patient,Wendy was groomed by Bob,Bob groomed Wendy,-30.779342651367188,-37.7603759765625,6.9810333251953125
growl,V094,2a,(a) Agent-Patient,The insult was growled by Bob,Bob growled the insult,-33.16163635253906,-43.442779541015625,10.281143188476562
guide,V298,2b,(a) Agent-Patient,Wendy was guided by Bob,Bob guided Wendy,-33.72382354736328,-34.02694320678711,0.3031196594238281
guzzle,V116,2a,(a) Agent-Patient,The coke was guzzled by Bob,Bob guzzled the coke,-35.90327453613281,-52.3306884765625,16.427413940429688
hammer,V006,2a,(a) Agent-Patient,The desk was hammered by Bob,Bob hammered the desk,-27.6197509765625,-39.950233459472656,12.330482482910156
hate,V391,2b,(c) Experiencer-Theme,Wendy was hated by Bob,Bob hated Wendy,-27.626190185546875,-33.67751693725586,6.051326751708984
hear,V348,2a,(c) Experiencer-Theme,Wendy was heard by Bob,Bob heard Wendy,-22.47025489807129,-33.880218505859375,11.409963607788086
heat,V144,2a,(a) Agent-Patient,The sauce was heated by Bob,Bob heated the sauce,-28.86841583251953,-42.80249786376953,13.93408203125
hold,V188,2b,(a) Agent-Patient,Wendy was held by Bob,Bob held Wendy,-28.28227424621582,-31.89983367919922,3.6175594329833984
help,V300,2a,(a) Agent-Patient,Wendy was helped by Bob,Bob helped Wendy,-23.73732566833496,-30.722270965576172,6.984945297241211
hide,V189,2a,(a) Agent-Patient,Wendy was hidden by Bob,Bob hid Wendy,-30.30583953857422,-36.33047866821289,6.024639129638672
hit,V191,2a,(a) Agent-Patient,Wendy was hit by Bob,Bob hit Wendy,-25.466434478759766,-30.938045501708984,5.471611022949219
hoist,V159,2b,(a) Agent-Patient,Wendy was hoisted by Bob,Bob hoisted Wendy,-29.2677001953125,-36.800079345703125,7.532379150390625
horrify,V323,2a,(b) Theme-Experiencer,Wendy was horrified by Bob,Bob horrified Wendy,-29.93937110900879,-35.526588439941406,5.587217330932617
hug,V257,2b,(a) Agent-Patient,Wendy was hugged by Bob,Bob hugged Wendy,-28.12921142578125,-34.467613220214844,6.338401794433594
hum,V083,2a,(a) Agent-Patient,The melody was hummed by Bob,Bob hummed the melody,-30.50973892211914,-47.70182800292969,17.192089080810547
hurt,V272,2b,(a) Agent-Patient,Wendy was hurt by Bob,Bob hurt Wendy,-27.996097564697266,-33.30667495727539,5.310577392578125
idolize,V372,2a,(c) Experiencer-Theme,Wendy was idolized by Bob,Bob idolized Wendy,-32.36665725708008,-43.395263671875,11.028606414794922
ignore,V349,2a,(c) Experiencer-Theme,Wendy was ignored by Bob,Bob ignored Wendy,-27.713871002197266,-33.568939208984375,5.855068206787109
imply,V416,2b,(d) Other Passivizable,The answer was implied by Bob,Bob implied the answer,-27.03959846496582,-30.90511703491211,3.865518569946289
impress,V324,2b,(b) Theme-Experiencer,Wendy was impressed by Bob,Bob impressed Wendy,-27.47193145751953,-30.491844177246094,3.0199127197265625
indicate,V417,2a,(d) Other Passivizable,The response was indicated by Bob,Bob indicated the response,-24.550704956054688,-31.121944427490234,6.571239471435547
infuriate,V325,2b,(b) Theme-Experiencer,Wendy was infuriated by Bob,Bob infuriated Wendy,-30.879623413085938,-35.259437561035156,4.379814147949219
inherit,V404,2a,(d) Other Passivizable,The company was inherited by Bob,Bob inherited the company,-23.130250930786133,-33.387603759765625,10.257352828979492
inspect,V357,2a,(c) Experiencer-Theme,Wendy was inspected by Bob,Bob inspected Wendy,-30.23251724243164,-38.328922271728516,8.096405029296875
install,V002,2a,(a) Agent-Patient,The fridge was installed by Bob,Bob installed the fridge,-21.561540603637695,-34.35211181640625,12.790571212768555
instruct,V269,2a,(a) Agent-Patient,Wendy was instructed by Bob,Bob instructed Wendy,-27.34637451171875,-33.314186096191406,5.967811584472656
insult,V242,2a,(a) Agent-Patient,Wendy was insulted by Bob,Bob insulted Wendy,-29.738597869873047,-36.156158447265625,6.417560577392578
invent,V075,2a,(a) Agent-Patient,The cocktail was invented by Bob,Bob invented the cocktail,-25.83771514892578,-30.881214141845703,5.043498992919922
investigate,V358,2b,(c) Experiencer-Theme,Wendy was investigated by Bob,Bob investigated Wendy,-29.035293579101562,-33.840572357177734,4.805278778076172
irritate,V326,2a,(b) Theme-Experiencer,Wendy was irritated by Bob,Bob irritated Wendy,-30.95103645324707,-35.64375686645508,4.692720413208008
justify,V408,2b,(d) Other Passivizable,The action was justified by Bob,Bob justified the action,-22.23150634765625,-30.022579193115234,7.791072845458984
keep,V041,2a,(a) Agent-Patient,The picture was kept by Bob,Bob kept the picture,-24.027816772460938,-30.118560791015625,6.0907440185546875
kick,V192,2b,(a) Agent-Patient,Wendy was kicked by Bob,Bob kicked Wendy,-28.08961296081543,-34.46559143066406,6.375978469848633
kill,V278,2a,(a) Agent-Patient,Wendy was killed by Bob,Bob killed Wendy,-22.943952560424805,-29.917572021484375,6.97361946105957
kiss,V204,2a,(a) Agent-Patient,Wendy was kissed by Bob,Bob kissed Wendy,-29.858413696289062,-35.58485794067383,5.726444244384766
knead,V076,2b,(a) Agent-Patient,The bread was kneaded by Bob,Bob kneaded the bread,-32.230506896972656,-47.63690185546875,15.406394958496094
know,V373,2a,(c) Experiencer-Theme,Wendy was known by Bob,Bob knew Wendy,-26.670053482055664,-32.33354949951172,5.663496017456055
knife,V282,2a,(a) Agent-Patient,Wendy was knifed by Bob,Bob knifed Wendy,-33.305442810058594,-42.55169677734375,9.246253967285156
knit,V070,2b,(a) Agent-Patient,The scarf was knitted by Bob,Bob knitted the scarf,-31.35245132446289,-41.65937805175781,10.306926727294922
knock,V193,2a,(a) Agent-Patient,Wendy was knocked by Bob,Bob knocked Wendy,-28.295475006103516,-35.9200439453125,7.624568939208984
lace,V050,2b,(a) Agent-Patient,The boot was laced by Bob,Bob laced the boot,-25.280296325683594,-37.9998893737793,12.719593048095703
learn,V037,2a,(a) Agent-Patient,The song was learnt by Bob,Bob learnt the song,-26.181486129760742,-32.63513946533203,6.453653335571289
lead,V299,2a,(a) Agent-Patient,Wendy was led by Bob,Bob led Wendy,-26.280296325683594,-28.941349029541016,2.661052703857422
leave,V222,2b,(a) Agent-Patient,Wendy was left by Bob,Bob left Wendy,-25.88315200805664,-31.457443237304688,5.574291229248047
lick,V205,2b,(a) Agent-Patient,Wendy was licked by Bob,Bob licked Wendy,-33.97906494140625,-41.344085693359375,7.365020751953125
lift,V160,2a,(a) Agent-Patient,Wendy was lifted by Bob,Bob lifted Wendy,-29.981300354003906,-35.654632568359375,5.673332214355469
like,V374,2b,(c) Experiencer-Theme,Wendy was liked by Bob,Bob liked Wendy,-24.29317283630371,-33.102272033691406,8.809099197387695
listen to,V367,2b,(c) Experiencer-Theme,Wendy was listened to by Bob,Bob listened to Wendy,-24.394813537597656,-36.65305709838867,12.258243560791016
loathe,V392,2a,(c) Experiencer-Theme,Wendy was loathed by Bob,Bob loathed Wendy,-31.304519653320312,-40.267601013183594,8.963081359863281
lock,V051,2a,(a) Agent-Patient,The car was locked by Bob,Bob locked the car,-20.867252349853516,-33.66350173950195,12.796249389648438
look at,V368,2a,(c) Experiencer-Theme,Wendy was looked at by Bob,Bob looked at Wendy,-24.850414276123047,-35.454742431640625,10.604328155517578
look like,V458,2a,(e) Non-Passivizable,Grandpa was looked like by Bob,Bob looked like Grandpa,-27.900959014892578,-46.928062438964844,19.027103424072266
look like,V458,2b,(e) Non-Passivizable,Grandpa was looked like by Bob,Bob looked like Grandpa,-27.900959014892578,-46.928062438964844,19.027103424072266
love,V375,2a,(c) Experiencer-Theme,Wendy was loved by Bob,Bob loved Wendy,-23.99345588684082,-31.734817504882812,7.741361618041992
lower,V161,2b,(a) Agent-Patient,Wendy was lowered by Bob,Bob lowered Wendy,-31.003223419189453,-36.59461212158203,5.591388702392578
make,V071,2a,(a) Agent-Patient,The lunch was made by Bob,Bob made the lunch,-23.64543342590332,-29.94778823852539,6.30235481262207
marry,V258,2b,(a) Agent-Patient,Wendy was married by Bob,Bob married Wendy,-23.6842041015625,-35.81220626831055,12.128002166748047
mash,V047,2a,(a) Agent-Patient,The carrot was mashed by Bob,Bob mashed the carrot,-27.161834716796875,-43.05011749267578,15.888282775878906
melt,V079,2a,(a) Agent-Patient,The chocolate was melted by Bob,Bob melted the chocolate,-26.125354766845703,-33.907752990722656,7.782398223876953
memorize,V038,2b,(a) Agent-Patient,The answer was memorized by Bob,Bob memorized the answer,-26.428939819335938,-39.23224639892578,12.803306579589844
mention,V104,2b,(a) Agent-Patient,The hotel was mentioned by Bob,Bob mentioned the hotel,-23.804553985595703,-32.06317138671875,8.258617401123047
meet,V260,2b,(a) Agent-Patient,Wendy was met by Bob,Bob met Wendy,-28.453834533691406,-31.416454315185547,2.9626197814941406
miss,V376,2b,(c) Experiencer-Theme,Wendy was missed by Bob,Bob missed Wendy,-26.03537368774414,-31.617019653320312,5.581645965576172
mock,V243,2b,(a) Agent-Patient,Wendy was mocked by Bob,Bob mocked Wendy,-27.137269973754883,-36.278533935546875,9.141263961791992
move,V176,2b,(a) Agent-Patient,Wendy was moved by Bob,Bob moved Wendy,-27.426387786865234,-31.644611358642578,4.218223571777344
mumble,V095,2b,(a) Agent-Patient,The answer was mumbled by Bob,Bob mumbled the answer,-28.713098526000977,-40.77843475341797,12.065336227416992
munch,V110,2a,(a) Agent-Patient,The biscuit was munched by Bob,Bob munched the biscuit,-34.08783721923828,-52.78904724121094,18.701210021972656
murder,V279,2b,(a) Agent-Patient,Wendy was murdered by Bob,Bob murdered Wendy,-25.212369918823242,-31.80579376220703,6.593423843383789
mutter,V096,2a,(a) Agent-Patient,The insult was muttered by Bob,Bob muttered the insult,-29.73032569885254,-37.47489929199219,7.744573593139648
need,V398,2a,(c) Experiencer-Theme,The snack was needed by Bob,Bob needed the snack,-26.028873443603516,-41.464988708496094,15.436115264892578
nibble,V111,2b,(a) Agent-Patient,The cookie was nibbled by Bob,Bob nibbled the cookie,-33.433868408203125,-44.61454391479492,11.180675506591797
discern,V395,2b,(c) Experiencer-Theme,The representative was nominated by Bob,Bob nominated the representative,-32.121620178222656,-38.31330871582031,6.191688537597656
notice,V350,2b,(c) Experiencer-Theme,Wendy was noticed by Bob,Bob noticed Wendy,-26.09718132019043,-32.53955078125,6.44236946105957
nullify,V411,2a,(d) Other Passivizable,The claim was nullified by Bob,Bob nullified the claim,-28.747039794921875,-35.358943939208984,6.611904144287109
obscure,V418,2b,(d) Other Passivizable,The truth was obscured by Bob,Bob obscured the truth,-24.324594497680664,-36.044254302978516,11.719659805297852
observe,V359,2a,(c) Experiencer-Theme,Wendy was observed by Bob,Bob observed Wendy,-24.41645050048828,-33.22494888305664,8.80849838256836
overhear,V360,2b,(c) Experiencer-Theme,Wendy was overheard by Bob,Bob overheard Wendy,-27.576358795166016,-35.108036041259766,7.53167724609375
own,V406,2a,(d) Other Passivizable,The house was owned by Bob,Bob owned the house,-19.4852237701416,-25.043624877929688,5.558401107788086
paint,V060,2a,(a) Agent-Patient,The picture was painted by Bob,Bob painted the picture,-18.823659896850586,-27.487001419067383,8.663341522216797
pat,V206,2a,(a) Agent-Patient,Wendy was patted by Bob,Bob patted Wendy,-31.743602752685547,-39.75050354003906,8.006900787353516
perform,V084,2b,(a) Agent-Patient,The symphony was performed by Bob,Bob performed the symphony,-24.37169647216797,-32.94921112060547,8.5775146484375
photograph,V214,2b,(a) Agent-Patient,Wendy was photographed by Bob,Bob photographed Wendy,-25.775650024414062,-32.32411575317383,6.548465728759766
pinch,V200,2b,(a) Agent-Patient,Wendy was pinched by Bob,Bob pinched Wendy,-33.19793701171875,-40.840110778808594,7.642173767089844
play,V085,2a,(a) Agent-Patient,The DVD was played by Bob,Bob played the DVD,-22.926441192626953,-26.76712417602539,3.8406829833984375
please,V327,2b,(b) Theme-Experiencer,Wendy was pleased by Bob,Bob pleased Wendy,-29.672077178955078,-35.144588470458984,5.472511291503906
pocket,V017,2a,(a) Agent-Patient,The cheque was pocketed by Bob,Bob pocketed the cheque,-28.797992706298828,-43.23453903198242,14.436546325683594
poke,V203,2b,(a) Agent-Patient,Wendy was poked by Bob,Bob poked Wendy,-30.4180908203125,-40.28040313720703,9.862312316894531
polish,V016,2b,(a) Agent-Patient,The trophy was polished by Bob,Bob polished the trophy,-28.012907028198242,-39.80055236816406,11.78764533996582
pop,V145,2b,(a) Agent-Patient,The bubble-wrap was popped by Bob,Bob popped the bubble-wrap,-33.573333740234375,-51.31262969970703,17.739295959472656
position,V003,2b,(a) Agent-Patient,The statue was positioned by Bob,Bob positioned the statue,-24.074748992919922,-35.346641540527344,11.271892547607422
possess,V407,2b,(d) Other Passivizable,The key was possessed by Bob,Bob possessed the key,-22.124469757080078,-33.866458892822266,11.741989135742188
post,V026,2b,(a) Agent-Patient,The package was posted by Bob,Bob posted the package,-22.497684478759766,-31.072559356689453,8.574874877929688
pot,V018,2b,(a) Agent-Patient,The black-ball was potted by Bob,Bob potted the black-ball,-35.5052490234375,-49.8463020324707,14.341053009033203
pour,V009,2b,(a) Agent-Patient,The drink was poured by Bob,Bob poured the drink,-21.43895149230957,-32.98651123046875,11.54755973815918
praise,V238,2b,(a) Agent-Patient,Wendy was praised by Bob,Bob praised Wendy,-26.20790672302246,-30.57607650756836,4.368169784545898
predict,V420,2b,(d) Other Passivizable,The score was predicted by Bob,Bob predicted the score,-27.026737213134766,-31.47356605529785,4.446828842163086
proclaim,V419,2a,(d) Other Passivizable,The news was proclaimed by Bob,Bob proclaimed the news,-22.88070297241211,-30.632808685302734,7.752105712890625
propose,V105,2a,(a) Agent-Patient,The trip was proposed by Bob,Bob proposed the trip,-24.93988800048828,-31.8662109375,6.926322937011719
prove,V409,2a,(d) Other Passivizable,The proposal was proven by Bob,Bob proved the proposal,-25.665206909179688,-30.81488800048828,5.149681091308594
